longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,predicted_house_value,abs_error,pct_error
-117.28,32.77,38.0,1267.0,340.0,442.0,250.0,4.3403,500000.0,NEAR OCEAN,367656.19,132343.81,26.468762
-118.24,33.92,44.0,1079.0,210.0,601.0,182.0,2.2411,106400.0,<1H OCEAN,110105.0,3705.0,3.482142857142857
-118.75,34.17,16.0,2950.0,387.0,1228.0,379.0,5.3749,346100.0,NEAR OCEAN,298288.06,47811.94,13.814487142444381
-119.81,36.28,24.0,544.0,112.0,442.0,106.0,3.1071,56100.0,INLAND,104801.0,48701.0,86.81105169340464
-121.4,39.33,15.0,2655.0,493.0,1200.0,432.0,3.5179,107200.0,INLAND,118175.0,10975.0,10.237873134328359
-118.04,34.07,52.0,177.0,59.0,269.0,75.0,2.3611,131300.0,<1H OCEAN,238988.19,107688.19,82.01690022848439
-117.71,34.1,52.0,567.0,152.0,2688.0,126.0,1.875,212500.0,INLAND,104386.0,108114.0,50.87717647058824
-118.18,33.88,42.0,2326.0,503.0,1832.0,501.0,3.1713,161000.0,<1H OCEAN,153829.0,7171.0,4.4540372670807455
-118.36,33.87,22.0,2114.0,541.0,1300.0,538.0,3.4208,290000.0,<1H OCEAN,263766.0,26234.0,9.046206896551725
-118.05,34.08,25.0,4909.0,1422.0,4983.0,1293.0,2.7254,143500.0,<1H OCEAN,182203.0,38703.0,26.970731707317075
-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,225800.0,INLAND,219085.0,6715.0,2.9738706820194865
-117.8,33.74,33.0,2890.0,453.0,1300.0,452.0,6.5616,290200.0,<1H OCEAN,350490.07,60290.07000000001,20.775351481736738
-121.31,37.96,52.0,2654.0,468.0,1157.0,494.0,3.226,107600.0,INLAND,125286.0,17686.0,16.436802973977695
-117.26,34.53,10.0,3103.0,520.0,1283.0,464.0,3.071,151600.0,INLAND,104240.0,47360.0,31.240105540897094
-118.31,34.01,48.0,2544.0,532.0,1357.0,498.0,2.5263,121000.0,<1H OCEAN,139889.0,18889.0,15.610743801652893
-117.69,33.64,18.0,3783.0,654.0,1843.0,623.0,5.7559,215800.0,<1H OCEAN,243927.0,28127.0,13.033827618164967
-122.12,39.91,16.0,4006.0,797.0,2028.0,752.0,2.3929,77200.0,INLAND,88096.0,10896.0,14.113989637305698
-118.07,33.98,32.0,3304.0,714.0,2032.0,690.0,3.2093,167800.0,<1H OCEAN,184551.0,16751.0,9.982717520858165
-121.79,37.33,13.0,2978.0,505.0,1794.0,485.0,6.6813,277800.0,<1H OCEAN,312602.01,34802.01000000001,12.52772138228942
-118.08,34.14,52.0,1282.0,189.0,431.0,187.0,6.1159,470800.0,INLAND,351865.05,118934.95000000001,25.262308836023788
-116.97,33.75,22.0,3740.0,965.0,2011.0,824.0,1.3039,77500.0,INLAND,88567.0,11067.0,14.280000000000001
-121.9,37.45,16.0,2952.0,446.0,1525.0,460.0,5.6063,320500.0,<1H OCEAN,255529.0,64971.0,20.27176287051482
-120.46,37.31,35.0,2042.0,378.0,953.0,356.0,2.7344,87800.0,INLAND,87057.0,743.0,0.84624145785877
-122.41,40.53,28.0,1127.0,245.0,538.0,208.0,2.037,72000.0,INLAND,71072.0,928.0,1.288888888888889
-118.42,34.28,29.0,1271.0,272.0,1338.0,266.0,4.125,150000.0,<1H OCEAN,171058.0,21058.0,14.038666666666666
-122.1,40.05,26.0,633.0,129.0,305.0,140.0,2.1827,72700.0,INLAND,70376.0,2324.0,3.1966987620357634
-118.06,33.98,38.0,1862.0,319.0,975.0,305.0,4.7266,177600.0,<1H OCEAN,211268.0,33668.0,18.957207207207208
-121.03,39.14,10.0,3138.0,524.0,1275.0,511.0,4.0775,164500.0,INLAND,184365.0,19865.0,12.075987841945288
-119.71,36.79,34.0,1891.0,323.0,966.0,355.0,3.6681,82000.0,INLAND,91830.0,9830.0,11.987804878048781
-117.69,34.0,28.0,707.0,154.0,561.0,129.0,2.5781,111600.0,INLAND,157801.0,46201.0,41.39874551971326
-122.01,37.59,2.0,838.0,295.0,240.0,149.0,2.875,237500.0,NEAR BAY,233792.04,3707.959999999992,1.5612463157894703
-115.88,32.93,15.0,208.0,49.0,51.0,20.0,4.0208,32500.0,INLAND,184593.04,152093.04,467.97858461538465
-121.74,39.15,20.0,2302.0,412.0,1205.0,399.0,2.8,71200.0,INLAND,107387.0,36187.0,50.824438202247194
-117.3,34.13,52.0,1859.0,395.0,968.0,333.0,1.2034,79500.0,INLAND,77240.0,2260.0,2.842767295597484
-117.95,33.85,13.0,6963.0,1426.0,3892.0,1375.0,4.1325,203500.0,<1H OCEAN,208606.0,5106.0,2.5090909090909093
-122.35,37.93,39.0,2002.0,416.0,1166.0,395.0,1.7257,91500.0,NEAR BAY,93619.0,2119.0,2.315846994535519
-120.72,37.38,22.0,1311.0,319.0,1455.0,340.0,2.2813,67300.0,INLAND,86960.0,19660.0,29.21248142644874
-121.09,37.56,32.0,1717.0,325.0,1356.0,307.0,2.6705,91900.0,INLAND,99467.0,7567.0,8.233949945593036
-120.33,37.97,17.0,2530.0,526.0,1024.0,496.0,2.0057,118900.0,INLAND,113971.0,4929.0,4.145500420521446
-117.34,33.94,13.0,7910.0,,3382.0,1176.0,5.5563,214500.0,INLAND,200391.0,14109.0,6.577622377622378
-119.91,34.4,24.0,2001.0,365.0,1170.0,330.0,6.0992,268800.0,NEAR OCEAN,336010.05,67210.04999999999,25.00373883928571
-121.59,39.1,24.0,1107.0,261.0,768.0,205.0,1.7167,48800.0,INLAND,78895.0,30095.0,61.67008196721312
-119.83,36.79,35.0,1872.0,363.0,1054.0,369.0,3.3272,65600.0,INLAND,89097.0,23497.0,35.81859756097561
-116.92,32.81,23.0,2668.0,528.0,1510.0,524.0,3.3669,158900.0,<1H OCEAN,161486.0,2586.0,1.6274386406544998
-121.93,37.27,35.0,1855.0,345.0,985.0,329.0,6.0196,255100.0,<1H OCEAN,313979.0,58879.0,23.080752646021168
-118.46,34.07,49.0,2418.0,301.0,850.0,318.0,14.2867,500001.0,<1H OCEAN,500001.0,0.0,0.0
-120.98,37.64,45.0,1913.0,335.0,839.0,333.0,3.1397,110700.0,INLAND,122807.0,12107.0,10.93676603432701
-121.76,37.7,9.0,3980.0,736.0,1705.0,679.0,5.7068,256700.0,INLAND,237802.0,18898.0,7.361901051811453
-122.06,37.67,22.0,3882.0,816.0,1830.0,743.0,4.2733,180700.0,NEAR BAY,224140.0,43440.0,24.03984504703929
-122.77,38.33,32.0,2054.0,324.0,843.0,306.0,4.5875,290700.0,<1H OCEAN,252911.0,37789.0,12.999312005503954
-117.21,34.12,32.0,1677.0,354.0,1021.0,339.0,3.6853,90900.0,INLAND,106106.0,15206.0,16.728272827282726
-117.66,34.14,8.0,1692.0,253.0,857.0,251.0,6.9418,310500.0,INLAND,272978.0,37522.0,12.08438003220612
-120.89,37.21,25.0,3301.0,678.0,994.0,306.0,3.2262,97200.0,INLAND,133145.0,35945.0,36.980452674897116
-120.4,34.85,26.0,2384.0,385.0,1323.0,400.0,4.8185,157900.0,<1H OCEAN,211425.01,53525.01000000001,33.898043065231164
-118.33,33.89,42.0,1816.0,338.0,897.0,306.0,5.1874,230800.0,<1H OCEAN,253779.03,22979.03,9.956252166377816
-121.89,37.28,32.0,4308.0,717.0,2002.0,695.0,4.1645,281900.0,<1H OCEAN,238970.0,42930.0,15.228804540617242
-118.35,33.89,29.0,2940.0,708.0,2175.0,684.0,3.6486,229000.0,<1H OCEAN,234177.0,5177.0,2.2606986899563317
-122.66,38.81,22.0,852.0,176.0,461.0,142.0,3.4375,83300.0,INLAND,135107.0,51807.0,62.193277310924366
-117.76,33.53,24.0,2105.0,346.0,712.0,332.0,10.6349,500001.0,<1H OCEAN,496190.87,3810.1300000000047,0.762024475951049
-117.9,33.74,25.0,808.0,163.0,1066.0,189.0,4.7679,173100.0,<1H OCEAN,182722.0,9622.0,5.558636626227615
-118.3,33.88,35.0,3227.0,749.0,1881.0,696.0,2.8445,242100.0,<1H OCEAN,217257.0,24843.0,10.261462205700123
-118.87,35.65,33.0,1504.0,325.0,584.0,223.0,3.4792,94600.0,INLAND,84557.0,10043.0,10.616279069767442
-119.28,36.35,7.0,3598.0,701.0,2080.0,678.0,3.1111,72400.0,INLAND,88023.0,15623.0,21.578729281767956
-117.31,32.98,17.0,2789.0,648.0,849.0,345.0,4.1012,244700.0,NEAR OCEAN,291143.03,46443.03000000003,18.979579076420116
-119.83,34.45,24.0,2168.0,373.0,934.0,366.0,5.4197,280900.0,NEAR OCEAN,320914.01,40014.01000000001,14.244930580277682
-121.26,37.98,41.0,1633.0,433.0,885.0,413.0,0.9782,54200.0,INLAND,66250.0,12050.0,22.232472324723247
-122.3,38.3,44.0,3690.0,809.0,1922.0,736.0,2.6346,139800.0,NEAR BAY,155968.0,16168.0,11.565092989985693
-118.34,33.88,31.0,3122.0,727.0,1885.0,715.0,3.8657,298400.0,<1H OCEAN,256336.0,42064.0,14.096514745308312
-117.13,32.8,35.0,2129.0,382.0,1044.0,350.0,3.9732,174900.0,NEAR OCEAN,171511.01,3388.9899999999907,1.9376729559748376
-117.5,33.92,31.0,2529.0,513.0,1504.0,426.0,2.9821,115600.0,INLAND,118676.0,3076.0,2.660899653979239
-118.2,34.02,48.0,2230.0,593.0,2419.0,598.0,2.3944,130700.0,<1H OCEAN,140655.0,9955.0,7.616679418515685
-118.28,33.99,38.0,1454.0,323.0,1098.0,297.0,1.5109,104000.0,<1H OCEAN,98849.0,5151.0,4.952884615384615
-121.94,37.83,11.0,2836.0,373.0,959.0,335.0,10.5815,500001.0,INLAND,447063.64,52937.359999999986,10.587450825098347
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,233958.0,23342.0,9.071900505246793
-118.25,33.9,37.0,2119.0,442.0,1372.0,406.0,1.9605,106200.0,<1H OCEAN,105382.0,818.0,0.7702448210922787
-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,150400.0,NEAR OCEAN,153626.0,3226.0,2.1449468085106385
-121.06,38.88,17.0,7635.0,1284.0,3096.0,1227.0,4.2917,184300.0,INLAND,179116.0,5184.0,2.812805208898535
-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2.165,58700.0,INLAND,64667.0,5967.0,10.165247018739352
-117.2,32.83,36.0,1089.0,240.0,623.0,226.0,2.5909,176000.0,NEAR OCEAN,214822.0,38822.0,22.057954545454546
-117.86,33.79,31.0,3523.0,922.0,2660.0,949.0,3.1792,146400.0,<1H OCEAN,196442.0,50042.0,34.181693989071036
-124.01,40.89,28.0,1470.0,336.0,811.0,314.0,2.4559,75600.0,<1H OCEAN,91306.0,15706.0,20.775132275132275
-120.2,34.61,15.0,2958.0,690.0,1348.0,617.0,3.8582,215200.0,NEAR OCEAN,239127.02,23927.01999999999,11.118503717472114
-120.97,37.63,39.0,2360.0,607.0,2047.0,605.0,1.7054,58800.0,INLAND,75961.0,17161.0,29.185374149659864
-121.62,37.09,37.0,1593.0,303.0,1030.0,287.0,3.9306,260700.0,<1H OCEAN,228531.0,32169.0,12.339470655926352
-117.17,32.81,26.0,2424.0,388.0,974.0,375.0,4.739,184100.0,NEAR OCEAN,206725.0,22625.0,12.289516567083107
-117.09,32.76,31.0,1235.0,387.0,816.0,397.0,1.5517,122500.0,NEAR OCEAN,129563.0,7063.0,5.765714285714286
-122.24,37.81,52.0,1490.0,238.0,634.0,256.0,6.0302,287300.0,NEAR BAY,357358.05,70058.04999999999,24.38498085624782
-121.34,38.58,18.0,1631.0,228.0,599.0,228.0,7.8031,267200.0,INLAND,264817.0,2383.0,0.8918413173652695
-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844,350000.0,<1H OCEAN,181681.0,168319.0,48.091142857142856
-121.88,37.41,23.0,3224.0,652.0,2183.0,655.0,4.3807,226900.0,<1H OCEAN,206353.0,20547.0,9.055531070956368
-117.11,33.15,14.0,8374.0,1407.0,2916.0,1295.0,4.7019,191100.0,<1H OCEAN,210408.0,19308.0,10.103610675039247
-118.32,33.98,44.0,1448.0,314.0,861.0,310.0,2.2396,108600.0,<1H OCEAN,125791.0,17191.0,15.829650092081032
-122.05,37.31,25.0,4601.0,696.0,2003.0,666.0,8.0727,455500.0,<1H OCEAN,414198.15,41301.84999999998,9.067365532381991
-122.3,38.28,31.0,1633.0,316.0,944.0,300.0,3.3977,158700.0,NEAR BAY,143741.0,14959.0,9.425960932577189
-121.43,38.62,36.0,1765.0,438.0,1008.0,382.0,2.0639,73000.0,INLAND,78856.0,5856.0,8.021917808219179
-123.23,39.77,25.0,2075.0,435.0,991.0,377.0,1.2281,60300.0,INLAND,69594.0,9294.0,15.412935323383085
-116.95,33.79,20.0,2399.0,546.0,1726.0,542.0,1.8845,77700.0,INLAND,85255.0,7555.0,9.723294723294723
-121.01,37.7,12.0,9148.0,1906.0,4656.0,1853.0,3.2447,142200.0,INLAND,144970.0,2770.0,1.9479606188466947
-121.2,38.36,14.0,2634.0,463.0,1402.0,432.0,3.8897,175700.0,INLAND,149797.0,25903.0,14.742743312464428
-118.15,33.92,40.0,1335.0,281.0,804.0,282.0,4.3194,198400.0,<1H OCEAN,189437.0,8963.0,4.517641129032258
-122.08,37.39,44.0,1498.0,430.0,848.0,400.0,2.8438,307100.0,NEAR BAY,206028.0,101072.0,32.9117551286226
-121.24,37.96,37.0,1175.0,260.0,951.0,267.0,2.875,57700.0,INLAND,82784.0,25084.0,43.473136915077994
-118.02,33.77,33.0,2683.0,436.0,1520.0,456.0,5.0091,211500.0,<1H OCEAN,236343.0,24843.0,11.746099290780142
-121.3,38.14,17.0,3507.0,696.0,1867.0,709.0,3.2123,120700.0,INLAND,115204.0,5496.0,4.553438276719138
-118.27,33.99,30.0,504.0,140.0,529.0,123.0,1.9531,100000.0,<1H OCEAN,103668.0,3668.0,3.6679999999999997
-119.95,37.47,32.0,1312.0,315.0,600.0,265.0,1.5,91500.0,INLAND,92198.0,698.0,0.7628415300546448
-122.04,38.25,52.0,582.0,131.0,241.0,106.0,2.4,125000.0,INLAND,112488.0,12512.0,10.0096
-121.84,37.4,25.0,1866.0,271.0,840.0,275.0,6.8677,288500.0,<1H OCEAN,325991.04,37491.03999999998,12.995161178509527
-117.91,33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,177300.0,<1H OCEAN,192325.01,15025.01000000001,8.47434292160181
-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,239300.0,<1H OCEAN,221889.0,17411.0,7.275804429586294
-119.01,35.44,20.0,3458.0,651.0,1465.0,621.0,2.5806,82500.0,INLAND,85866.0,3366.0,4.08
-121.44,39.5,26.0,1652.0,325.0,790.0,292.0,3.0446,90800.0,INLAND,81125.0,9675.0,10.655286343612334
-122.25,40.15,15.0,1677.0,346.0,858.0,327.0,2.4375,59200.0,INLAND,93644.0,34444.0,58.18243243243243
-118.16,33.84,36.0,2444.0,432.0,1199.0,424.0,4.1538,218800.0,<1H OCEAN,219734.0,934.0,0.42687385740402195
-118.3,33.89,37.0,2132.0,565.0,1369.0,565.0,3.285,218100.0,<1H OCEAN,193508.0,24592.0,11.275561668959194
-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877,288100.0,<1H OCEAN,283553.04,4546.960000000021,1.5782575494619997
-118.32,34.11,42.0,2462.0,543.0,857.0,482.0,4.0833,434400.0,<1H OCEAN,414473.35,19926.650000000023,4.587166206261515
-122.68,38.44,36.0,1311.0,259.0,648.0,268.0,3.4545,161200.0,<1H OCEAN,172624.0,11424.0,7.086848635235732
-121.84,39.73,52.0,957.0,263.0,513.0,223.0,1.3672,55000.0,INLAND,87805.0,32805.0,59.64545454545455
-121.26,37.93,33.0,2109.0,531.0,2248.0,588.0,1.4583,53000.0,INLAND,68917.0,15917.0,30.03207547169811
-118.19,34.05,46.0,1051.0,302.0,1435.0,305.0,1.6667,133600.0,<1H OCEAN,132642.0,958.0,0.7170658682634731
-117.74,34.07,42.0,2504.0,553.0,1550.0,509.0,3.0294,135700.0,INLAND,129671.0,6029.0,4.44288872512896
-121.62,39.15,23.0,1984.0,528.0,1043.0,452.0,1.9375,65300.0,INLAND,85338.0,20038.0,30.68606431852986
-118.92,35.38,33.0,3122.0,579.0,1733.0,545.0,3.8307,70600.0,INLAND,87623.0,17023.0,24.111898016997166
-122.72,38.42,26.0,1168.0,253.0,937.0,248.0,1.9458,146000.0,<1H OCEAN,149016.0,3016.0,2.065753424657534
-122.01,38.25,16.0,1081.0,181.0,792.0,184.0,4.6779,131300.0,INLAND,205948.0,74648.0,56.85300837776085
-118.18,33.83,39.0,3622.0,745.0,1330.0,648.0,3.3125,425500.0,NEAR OCEAN,282448.02,143051.97999999998,33.61973678025851
-119.78,34.45,23.0,2077.0,306.0,705.0,256.0,6.4744,500001.0,NEAR OCEAN,315508.02,184492.97999999998,36.89852220295559
-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2.0132,198400.0,<1H OCEAN,213834.0,15434.0,7.779233870967742
-122.47,37.78,52.0,2042.0,378.0,1153.0,408.0,4.1856,404700.0,NEAR BAY,404861.04,161.03999999997905,0.03979243884358267
-122.36,37.94,26.0,1540.0,343.0,1007.0,338.0,1.3365,72900.0,NEAR BAY,91315.0,18415.0,25.260631001371742
-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,6.323,480800.0,<1H OCEAN,291670.0,189130.0,39.33652246256239
-117.61,33.42,31.0,3959.0,856.0,1919.0,775.0,4.0313,282000.0,NEAR OCEAN,289744.03,7744.030000000028,2.746109929078024
-121.9,37.67,15.0,2130.0,273.0,876.0,285.0,7.2639,332400.0,<1H OCEAN,324977.01,7422.989999999991,2.233149819494582
-118.14,33.77,51.0,2812.0,621.0,1171.0,566.0,3.875,342900.0,NEAR OCEAN,384355.02,41455.02000000002,12.08953630796151
-122.42,37.77,52.0,1176.0,493.0,1136.0,436.0,1.375,312500.0,NEAR BAY,219525.04,92974.95999999999,29.751987199999995
-118.12,34.0,31.0,3281.0,768.0,2385.0,733.0,2.7308,173800.0,<1H OCEAN,185748.0,11948.0,6.874568469505178
-121.43,38.58,35.0,5298.0,954.0,1933.0,918.0,3.9167,155700.0,INLAND,149707.0,5993.0,3.8490687219010917
-118.17,33.96,25.0,3297.0,1066.0,5027.0,1041.0,2.2817,164200.0,<1H OCEAN,152711.0,11489.0,6.996954933008526
-122.13,37.72,26.0,2862.0,394.0,1030.0,397.0,7.912,367300.0,NEAR BAY,423349.08,56049.080000000016,15.259754968690448
-118.3,33.97,42.0,944.0,200.0,567.0,190.0,2.6311,124100.0,<1H OCEAN,130556.0,6456.0,5.202256244963739
-121.87,37.41,24.0,3308.0,548.0,1891.0,544.0,5.6683,248700.0,<1H OCEAN,247706.0,994.0,0.3996783273019703
-123.36,39.01,35.0,1551.0,321.0,857.0,288.0,2.7232,115400.0,<1H OCEAN,120666.0,5266.0,4.563258232235702
-122.41,37.8,52.0,3260.0,1535.0,3260.0,1457.0,0.9,500001.0,NEAR BAY,279233.18,220767.82,44.15347569304862
-121.99,36.99,29.0,3119.0,507.0,1476.0,487.0,5.8123,281500.0,NEAR OCEAN,379516.3,98016.29999999999,34.81928952042628
-119.05,35.42,35.0,2353.0,483.0,1368.0,455.0,2.325,63200.0,INLAND,64490.0,1290.0,2.0411392405063293
-116.9,34.25,16.0,3018.0,523.0,556.0,244.0,3.5288,189700.0,INLAND,143373.0,46327.0,24.42119135477069
-118.35,33.99,48.0,2741.0,439.0,1115.0,459.0,5.0514,269100.0,<1H OCEAN,251037.01,18062.98999999999,6.712370865849124
-122.04,36.95,36.0,1862.0,364.0,1080.0,364.0,4.4567,263800.0,NEAR OCEAN,251205.01,12594.98999999999,4.774446550416979
-122.01,36.95,52.0,1217.0,325.0,508.0,237.0,2.0547,326700.0,NEAR OCEAN,230722.0,95978.0,29.378022650749923
-122.02,37.95,25.0,1205.0,260.0,608.0,272.0,2.4519,208300.0,NEAR BAY,169303.0,38997.0,18.72155544887182
-118.05,33.87,18.0,4928.0,773.0,2952.0,754.0,5.8855,313800.0,<1H OCEAN,306037.08,7762.919999999984,2.4738432122370884
-116.93,32.79,19.0,3354.0,,1948.0,682.0,3.0192,142300.0,<1H OCEAN,174039.0,31739.0,22.304286718200984
-117.22,34.12,30.0,2512.0,597.0,1390.0,523.0,2.3725,77200.0,INLAND,85864.0,8664.0,11.222797927461139
-119.83,36.79,24.0,3505.0,819.0,2098.0,774.0,1.9575,67000.0,INLAND,65907.0,1093.0,1.6313432835820894
-118.28,33.96,34.0,2074.0,562.0,1913.0,514.0,1.6156,102100.0,<1H OCEAN,98011.0,4089.0,4.004897159647404
-119.71,36.82,12.0,2144.0,568.0,1320.0,566.0,2.3381,112500.0,INLAND,76098.0,36402.0,32.35733333333333
-118.27,33.96,38.0,977.0,295.0,1073.0,292.0,1.0208,86400.0,<1H OCEAN,94149.0,7749.0,8.96875
-118.26,33.89,36.0,2230.0,417.0,1395.0,381.0,2.8493,109600.0,<1H OCEAN,128331.0,18731.0,17.090328467153284
-122.48,37.74,52.0,2166.0,423.0,1072.0,370.0,4.131,314300.0,NEAR OCEAN,320988.01,6688.010000000009,2.12790645879733
-118.08,34.12,34.0,2921.0,641.0,1541.0,562.0,3.6827,264100.0,<1H OCEAN,238682.0,25418.0,9.624384702764106
-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,153800.0,<1H OCEAN,194338.0,40538.0,26.357607282184652
-118.2,33.98,43.0,1091.0,320.0,1418.0,316.0,2.1522,159400.0,<1H OCEAN,152651.0,6749.0,4.234002509410288
-118.3,34.01,52.0,1908.0,428.0,1271.0,394.0,2.5885,136200.0,<1H OCEAN,126232.0,9968.0,7.318649045521291
-122.44,37.76,38.0,2202.0,452.0,833.0,435.0,6.8939,455900.0,NEAR BAY,397446.21,58453.78999999998,12.82162535643781
-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,439100.0,<1H OCEAN,417570.25,21529.75,4.903154179002505
-121.48,38.53,43.0,1378.0,280.0,708.0,280.0,2.3542,103900.0,INLAND,102620.0,1280.0,1.231953801732435
-117.32,34.1,27.0,2053.0,461.0,1737.0,463.0,3.1213,78800.0,INLAND,105968.0,27168.0,34.47715736040609
-122.1,37.89,21.0,3282.0,653.0,1398.0,601.0,5.2079,310300.0,NEAR BAY,298132.02,12167.979999999981,3.921359974218492
-117.97,33.92,24.0,2017.0,416.0,900.0,436.0,3.0,251400.0,<1H OCEAN,184405.0,66995.0,26.648766905330152
-118.3,34.06,21.0,3960.0,1490.0,3468.0,1335.0,1.8214,475000.0,<1H OCEAN,257582.03,217417.97,45.77220421052632
-117.91,33.72,32.0,2436.0,504.0,2839.0,516.0,4.5607,182100.0,<1H OCEAN,191286.01,9186.01000000001,5.044486545853932
-118.33,34.04,33.0,1806.0,444.0,1161.0,393.0,2.5927,161500.0,<1H OCEAN,177374.0,15874.0,9.829102167182663
-121.47,38.55,52.0,1384.0,295.0,561.0,244.0,2.0242,94600.0,INLAND,102849.0,8249.0,8.719873150105709
-117.82,33.68,3.0,3068.0,494.0,1357.0,486.0,7.9187,333600.0,<1H OCEAN,340080.01,6480.010000000009,1.9424490407673891
-117.94,33.82,29.0,1422.0,409.0,1057.0,390.0,2.3347,208100.0,<1H OCEAN,179367.0,28733.0,13.807304180682364
-122.28,37.86,52.0,938.0,195.0,393.0,189.0,3.8594,196400.0,NEAR BAY,208709.0,12309.0,6.267311608961304
-117.64,33.45,27.0,334.0,56.0,130.0,46.0,4.875,284100.0,NEAR OCEAN,302252.06,18152.059999999998,6.389320661738823
-122.13,39.0,23.0,3832.0,774.0,2435.0,747.0,2.2754,59200.0,INLAND,87374.0,28174.0,47.59121621621622
-118.44,34.2,28.0,1732.0,435.0,1198.0,417.0,2.9219,241300.0,<1H OCEAN,205639.0,35661.0,14.778698715292169
-119.58,36.77,19.0,3225.0,548.0,1760.0,542.0,4.0227,126500.0,INLAND,96376.0,30124.0,23.813438735177865
-118.28,33.99,37.0,1971.0,513.0,1673.0,464.0,1.4625,103000.0,<1H OCEAN,99008.0,3992.0,3.875728155339806
-121.4,38.55,26.0,2697.0,398.0,1088.0,389.0,5.0,142500.0,INLAND,159331.0,16831.0,11.811228070175439
-118.21,33.84,28.0,822.0,205.0,627.0,192.0,3.4583,166300.0,<1H OCEAN,159102.0,7198.0,4.328322309079976
-119.01,35.36,38.0,1838.0,388.0,1203.0,373.0,1.6797,60700.0,INLAND,56384.0,4316.0,7.110378912685338
-117.63,34.02,13.0,4864.0,729.0,2780.0,723.0,5.6168,175400.0,INLAND,198194.0,22794.0,12.995438996579248
-118.18,33.77,36.0,1833.0,688.0,1128.0,620.0,1.1483,112500.0,NEAR OCEAN,150333.0,37833.0,33.629333333333335
-118.32,34.02,51.0,2010.0,460.0,1355.0,433.0,2.0304,133400.0,<1H OCEAN,119486.0,13914.0,10.430284857571214
-121.49,38.53,42.0,1468.0,281.0,571.0,271.0,3.3906,124200.0,INLAND,111796.0,12404.0,9.987117552334944
-120.39,38.0,33.0,2177.0,404.0,891.0,383.0,3.212,105200.0,INLAND,111699.0,6499.0,6.177756653992395
-118.21,34.05,26.0,745.0,258.0,694.0,236.0,1.3846,129200.0,<1H OCEAN,167022.0,37822.0,29.273993808049536
-118.22,33.94,42.0,1046.0,287.0,1218.0,289.0,2.6538,143400.0,<1H OCEAN,130614.0,12786.0,8.916317991631798
-118.19,33.91,33.0,915.0,225.0,826.0,212.0,2.7708,117400.0,<1H OCEAN,131255.0,13855.0,11.801533219761499
-118.41,34.01,26.0,2503.0,449.0,1218.0,426.0,5.3683,500001.0,<1H OCEAN,418026.29,81974.71000000002,16.394909210181584
-118.12,34.14,25.0,3420.0,977.0,1718.0,947.0,3.1033,217900.0,<1H OCEAN,217615.0,285.0,0.13079394217530976
-122.34,37.57,28.0,3751.0,949.0,1691.0,846.0,3.9728,300000.0,NEAR OCEAN,365686.02,65686.02000000002,21.895340000000008
-122.53,38.32,22.0,3577.0,,1371.0,501.0,5.795,332300.0,<1H OCEAN,288033.0,44267.0,13.321396328618718
-121.62,36.43,20.0,1335.0,290.0,717.0,243.0,4.7891,230600.0,<1H OCEAN,239205.0,8605.0,3.7315698178664354
-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,174000.0,<1H OCEAN,175973.0,1973.0,1.1339080459770117
-120.69,35.52,26.0,2758.0,571.0,1291.0,522.0,2.925,181400.0,<1H OCEAN,174678.0,6722.0,3.7056229327453143
-121.87,37.66,27.0,1569.0,242.0,583.0,214.0,5.7519,278500.0,INLAND,294929.0,16429.0,5.899102333931777
-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785,295900.0,<1H OCEAN,358932.16,63032.159999999974,21.301845217979036
-121.99,37.33,35.0,1802.0,291.0,841.0,315.0,4.8365,313900.0,<1H OCEAN,259891.0,54009.0,17.20579802484868
-122.01,37.06,19.0,4113.0,767.0,2006.0,732.0,5.1121,308100.0,NEAR OCEAN,322916.03,14816.030000000028,4.808838039597543
-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,164600.0,INLAND,127474.0,37126.0,22.555285540704737
-117.23,32.75,23.0,2415.0,653.0,1275.0,596.0,3.1389,101800.0,NEAR OCEAN,232106.0,130306.0,128.00196463654223
-117.16,32.89,5.0,8576.0,1952.0,5006.0,1827.0,4.3598,189100.0,<1H OCEAN,210313.0,21213.0,11.217874140666314
-117.98,33.76,24.0,1880.0,405.0,967.0,418.0,4.4545,192500.0,<1H OCEAN,207017.0,14517.0,7.541298701298701
-118.07,34.11,47.0,832.0,194.0,419.0,156.0,3.1576,225000.0,<1H OCEAN,225509.01,509.0100000000093,0.22622666666667082
